ID	Chr	Gene	Start	Stop	n_introns	exon_breakpoints
YNL284C-A	Chr14	YNL284C-A	100910	102232	0	100910_102232
YNL284C-B	Chr14	YNL284C-B	96964	102232	1	96964_100926_100928_102232
YNL285W	Chr14	YNL285W	96173	96544	0	96173_96544
YNL286W	Chr14	CUS2	95223	96080	0	95223_96080
YNL287W	Chr14	SEC21	91994	94801	0	91994_94801
YNL288W	Chr14	CAF40	90303	91424	0	90303_91424
YNL289W	Chr14	PCL1	87897	88736	0	87897_88736
YNL290W	Chr14	RFC3	86218	87240	0	86218_87240
YNL291C	Chr14	MID1	84169	85815	0	84169_85815
YNL292W	Chr14	PUS4	82806	84017	0	82806_84017
YNL293W	Chr14	MSB3	80640	82541	0	80640_82541
YNL294C	Chr14	RIM21	78659	80260	0	78659_80260
YNL295W	Chr14	YNL295W	76946	78520	0	76946_78520
YNL296W	Chr14	YNL296W	76273	76587	0	76273_76587
YNL297C	Chr14	MON2	71673	76583	0	71673_76583
YNL298W	Chr14	CLA4	68915	71443	0	68915_71443
YNL299W	Chr14	TRF5	66517	68445	0	66517_68445
YNL300W	Chr14	TOS6	65744	66052	0	65744_66052
YNL301C	Chr14	RPL18B	63570	64562	1	63570_64018_64451_64562
YNL302C	Chr14	RPS19B	61958	62943	1	61958_62372_62924_62943
YNL303W	Chr14	YNL303W	61510	61857	0	61510_61857
YNL304W	Chr14	YPT11	60297	61550	0	60297_61550
YNL305C	Chr14	BXI1	58898	59791	0	58898_59791
YNL306W	Chr14	MRPS18	58155	58808	0	58155_58808
YNL307C	Chr14	MCK1	56446	57573	0	56446_57573
YNL308C	Chr14	KRI1	54122	55897	0	54122_55897
YNL309W	Chr14	STB1	52662	53924	0	52662_53924
YNL310C	Chr14	ZIM17	51907	52431	0	51907_52431
YNL311C	Chr14	SKP2	49397	51688	0	49397_51688
YNL312W	Chr14	RFA2	48287	49216	1	48287_48293_48402_49216
YNL313C	Chr14	EMW1	45308	48022	0	45308_48022
YNL314W	Chr14	DAL82	44447	45214	0	44447_45214
YNL315C	Chr14	ATP11	43324	44280	0	43324_44280
YNL316C	Chr14	PHA2	42071	43075	0	42071_43075
YNL317W	Chr14	PFS2	40619	42016	0	40619_42016
YNL318C	Chr14	HXT14	38707	40329	0	38707_40329
YNL319W	Chr14	YNL319W	38642	39082	0	38642_39082
YNL320W	Chr14	YNL320W	37700	38554	0	37700_38554
YNL321W	Chr14	VNX1	34696	37422	0	34696_37422
YNL322C	Chr14	KRE1	33294	34235	0	33294_34235
YNL323W	Chr14	LEM3	31944	33188	0	31944_33188
YNL324W	Chr14	YNL324W	31050	31445	0	31050_31445
YNL325C	Chr14	FIG4	28739	31378	0	28739_31378
YNL326C	Chr14	PFA3	27337	28347	0	27337_28347
YNL327W	Chr14	EGT2	24048	27173	0	24048_27173
YNL328C	Chr14	MDJ2	22834	23274	0	22834_23274
YNL329C	Chr14	PEX6	19541	22633	0	19541_22633
YNL330C	Chr14	RPD3	18001	19302	0	18001_19302
YNL331C	Chr14	AAD14	16118	17248	0	16118_17248
YNL332W	Chr14	THI12	14832	15854	0	14832_15854
YNL333W	Chr14	SNZ2	13267	14163	0	13267_14163
YNL334C	Chr14	SNO2	12208	12876	0	12208_12876
YNL335W	Chr14	DDI3	11452	12129	0	11452_12129
YNL336W	Chr14	COS1	8330	9475	0	8330_9475
YNL337W	Chr14	YNL337W	7165	7419	0	7165_7419
YNL338W	Chr14	YNL338W	6561	6719	0	6561_6719
YNL339C	Chr14	YRF1-6	371	6098	1	371_5931_6080_6098
YNL339W-A	Chr14	YNL339W-A	1517	2092	0	1517_2092
YNL339W-B	Chr14	YNL339W-B	734	1216	0	734_1216
YNR001C	Chr14	CIT1	629622	631061	0	629622_631061
YNR001W-A	Chr14	YNR001W-A	631263	631481	0	631263_631481
YNR002C	Chr14	ATO2	633008	633856	0	633008_633856
YNR003C	Chr14	RPC34	634344	635297	0	634344_635297
YNR003W-A	Chr14	YNR003W-A	634420	634518	0	634420_634518
YNR004W	Chr14	SWM2	635943	636383	0	635943_636383
YNR005C	Chr14	YNR005C	636931	637335	0	636931_637335
YNR006W	Chr14	VPS27	636986	638854	0	636986_638854
YNR007C	Chr14	ATG3	639182	640114	0	639182_640114
YNR008W	Chr14	LRO1	640396	642381	0	640396_642381
YNR009W	Chr14	NRM1	642690	643439	0	642690_643439
YNR010W	Chr14	CSE2	643744	644193	0	643744_644193
YNR011C	Chr14	PRP2	644320	646950	0	644320_646950
YNR012W	Chr14	URK1	647432	648937	0	647432_648937
YNR013C	Chr14	PHO91	649028	651712	0	649028_651712
YNR014W	Chr14	YNR014W	652465	653103	0	652465_653103
YNR015W	Chr14	SMM1	653387	654541	0	653387_654541
YNR016C	Chr14	ACC1	654673	661374	0	654673_661374
YNR017W	Chr14	TIM23	662913	663581	0	662913_663581
YNR018W	Chr14	RCF2	664270	664944	0	664270_664944
YNR019W	Chr14	ARE2	665339	667267	0	665339_667267
YNR020C	Chr14	ATP23	667410	668222	0	667410_668222
YNR021W	Chr14	YNR021W	668377	669591	0	668377_669591
YNR022C	Chr14	MRPL50	669774	670193	0	669774_670193
YNR023W	Chr14	SNF12	670418	672118	0	670418_672118
YNR024W	Chr14	MPP6	672409	672969	0	672409_672969
YNR025C	Chr14	YNR025C	672702	673061	0	672702_673061
YNR026C	Chr14	SEC12	673274	674689	0	673274_674689
YNR027W	Chr14	BUD17	674923	675876	0	674923_675876
YNR028W	Chr14	CPR8	676177	677103	0	676177_677103
YNR029C	Chr14	YNR029C	677199	678488	0	677199_678488
YNR030W	Chr14	ALG12	678799	680454	0	678799_680454
YNR031C	Chr14	SSK2	680694	685433	0	680694_685433
YNR032C-A	Chr14	HUB1	687243	687464	0	687243_687464
YNR032W	Chr14	PPG1	686010	687116	0	686010_687116
YNR033W	Chr14	ABZ1	687635	689998	0	687635_689998
YNR034W	Chr14	SOL1	690321	691286	0	690321_691286
YNR034W-A	Chr14	YNR034W-A	692561	692857	0	692561_692857
YNR035C	Chr14	ARC35	693019	694047	0	693019_694047
YNR036C	Chr14	MRPS12	694361	694822	0	694361_694822
YNR037C	Chr14	RSM19	695052	695327	0	695052_695327
YNR038W	Chr14	DBP6	695595	697484	0	695595_697484
YNR039C	Chr14	ZRG17	697614	699431	0	697614_699431
YNR040W	Chr14	YNR040W	699690	700460	0	699690_700460
YNR041C	Chr14	COQ2	700541	701659	0	700541_701659
YNR042W	Chr14	YNR042W	701238	701666	0	701238_701666
YNR043W	Chr14	MVD1	701895	703085	0	701895_703085
YNR044W	Chr14	AGA1	703699	705876	0	703699_705876
YNR045W	Chr14	PET494	706139	707608	0	706139_707608
YNR046W	Chr14	TRM112	707788	708195	0	707788_708195
YNR047W	Chr14	FPK1	708523	711204	0	708523_711204
YNR048W	Chr14	YNR048W	711630	712811	0	711630_712811
YNR049C	Chr14	MSO1	713023	713655	0	713023_713655
YNR050C	Chr14	LYS9	714048	715388	0	714048_715388
YNR051C	Chr14	BRE5	716780	718327	0	716780_718327
YNR052C	Chr14	POP2	719346	720647	0	719346_720647
YNR053C	Chr14	NOG2	721120	723112	1	721120_721770_722303_723112
YNR054C	Chr14	ESF2	723356	724306	0	723356_724306
YNR055C	Chr14	HOL1	728426	730186	0	728426_730186
YNR056C	Chr14	BIO5	731618	733303	0	731618_733303
YNR057C	Chr14	BIO4	733356	734069	0	733356_734069
YNR058W	Chr14	BIO3	734291	735733	0	734291_735733
YNR059W	Chr14	MNT4	736803	738545	0	736803_738545
YNR060W	Chr14	FRE4	739951	742110	0	739951_742110
YNR061C	Chr14	YNR061C	742881	743540	0	742881_743540
YNR062C	Chr14	YNR062C	744360	745343	0	744360_745343
YNR063W	Chr14	YNR063W	746943	748766	0	746943_748766
YNR064C	Chr14	YNR064C	749136	750008	0	749136_750008
YNR065C	Chr14	YNR065C	750350	753700	0	750350_753700
YNR066C	Chr14	YNR066C	753725	755035	0	753725_755035
YNR067C	Chr14	DSE4	755746	759099	0	755746_759099
YNR068C	Chr14	YNR068C	760067	760885	0	760067_760885
YNR069C	Chr14	BSC5	761123	762592	0	761123_762592
YNR070W	Chr14	PDR18	765375	769376	0	765375_769376
YNR071C	Chr14	YNR071C	770440	771468	0	770440_771468
YNR072W	Chr14	HXT17	772657	774351	0	772657_774351
YNR073C	Chr14	YNR073C	774792	776300	0	774792_776300
YNR074C	Chr14	AIF1	777602	778738	0	777602_778738
YNR075C-A	Chr14	YNR075C-A	781511	781603	0	781511_781603
YNR075W	Chr14	COS10	779916	781040	0	779916_781040
YNR076W	Chr14	PAU6	781918	782280	0	781918_782280
YNR077C	Chr14	YNR077C	783287	783541	0	783287_783541
YOL001W	Chr15	PHO80	325249	326130	0	325249_326130
YOL002C	Chr15	IZH2	323411	324364	0	323411_324364
YOL003C	Chr15	PFA4	321858	322994	0	321858_322994
YOL004W	Chr15	SIN3	316938	321548	0	316938_321548
YOL005C	Chr15	RPB11	315813	316175	0	315813_316175
YOL006C	Chr15	TOP1	313078	315387	0	313078_315387
YOL007C	Chr15	CSI2	311342	312367	0	311342_312367
YOL008W	Chr15	COQ10	310312	310935	0	310312_310935
YOL009C	Chr15	MDM12	309324	310139	0	309324_310139
YOL010W	Chr15	RCL1	307938	309041	0	307938_309041
YOL011W	Chr15	PLB3	305349	307409	0	305349_307409
YOL012C	Chr15	HTZ1	303579	303983	0	303579_303983
YOL013C	Chr15	HRD1	301380	303035	0	301380_303035
YOL013W-A	Chr15	YOL013W-A	301047	301238	0	301047_301238
YOL013W-B	Chr15	YOL013W-B	300690	300980	0	300690_300980
YOL014W	Chr15	YOL014W	299693	300067	0	299693_300067
YOL015W	Chr15	IRC10	297078	298838	0	297078_298838
YOL016C	Chr15	CMK2	294777	296120	0	294777_296120
YOL017W	Chr15	ESC8	292529	294673	0	292529_294673
YOL018C	Chr15	TLG2	290881	292074	0	290881_292074
YOL019W	Chr15	YOL019W	288898	290553	0	288898_290553
YOL019W-A	Chr15	YOL019W-A	288420	288572	0	288420_288572
YOL020W	Chr15	TAT2	286172	287950	0	286172_287950
YOL021C	Chr15	DIS3	282421	285426	0	282421_285426
YOL022C	Chr15	TSR4	280272	281498	0	280272_281498
YOL023W	Chr15	IFM1	278056	280086	0	278056_280086
YOL024W	Chr15	YOL024W	277086	277604	0	277086_277604
YOL025W	Chr15	LAG2	274957	276939	0	274957_276939
YOL026C	Chr15	MIM1	274012	274353	0	274012_274353
YOL027C	Chr15	MDM38	272003	273724	0	272003_273724
YOL028C	Chr15	YAP7	270633	271370	0	270633_271370
YOL029C	Chr15	YOL029C	269815	270420	0	269815_270420
YOL030W	Chr15	GAS5	268187	269641	0	268187_269641
YOL031C	Chr15	SIL1	266264	267529	0	266264_267529
YOL032W	Chr15	OPI10	265429	266169	0	265429_266169
YOL033W	Chr15	MSE1	263475	265085	0	263475_265085
YOL034W	Chr15	SMC5	259923	263204	0	259923_263204
YOL035C	Chr15	YOL035C	258803	259105	0	258803_259105
YOL036W	Chr15	YOL036W	256745	259030	0	256745_259030
YOL037C	Chr15	YOL037C	256666	257019	0	256666_257019
YOL038C-A	Chr15	YOL038C-A	254926	255021	0	254926_255021
YOL038W	Chr15	PRE6	255337	256101	0	255337_256101
YOL039W	Chr15	RPP2A	254297	254617	0	254297_254617
YOL040C	Chr15	RPS15	253149	253577	0	253149_253577
YOL041C	Chr15	NOP12	251267	252646	0	251267_252646
YOL042W	Chr15	NGL1	249825	250916	0	249825_250916
YOL043C	Chr15	NTG2	248392	249534	0	248392_249534
YOL044W	Chr15	PEX15	247150	248301	0	247150_248301
YOL045W	Chr15	PSK2	243497	246802	0	243497_246802
YOL046C	Chr15	YOL046C	243466	244140	0	243466_244140
YOL047C	Chr15	LDS2	241614	242747	1	241614_242441_242505_242747
YOL048C	Chr15	RRT8	240204	241310	1	240204_240947_241026_241310
YOL049W	Chr15	GSH2	238619	240094	0	238619_240094
YOL050C	Chr15	YOL050C	237882	238202	0	237882_238202
YOL051W	Chr15	GAL11	234940	238185	0	234940_238185
YOL052C	Chr15	SPE2	232446	233636	0	232446_233636
YOL052C-A	Chr15	DDR2	231570	231755	0	231570_231755
YOL053W	Chr15	AIM39	230085	231272	0	230085_231272
YOL054W	Chr15	PSH1	228614	229834	0	228614_229834
YOL055C	Chr15	THI20	224420	226075	0	224420_226075
YOL056W	Chr15	GPM3	223268	224179	0	223268_224179
YOL057W	Chr15	YOL057W	220767	222902	0	220767_222902
YOL058W	Chr15	ARG1	219211	220473	0	219211_220473
YOL059W	Chr15	GPD2	217126	218448	0	217126_218448
YOL060C	Chr15	MAM3	214017	216137	0	214017_216137
YOL061W	Chr15	PRS5	212244	213734	0	212244_213734
YOL062C	Chr15	APM4	210520	211995	0	210520_211995
YOL063C	Chr15	CRT10	207392	210265	0	207392_210265
YOL064C	Chr15	MET22	206103	207176	0	206103_207176
YOL065C	Chr15	INP54	204731	205885	0	204731_205885
YOL066C	Chr15	RIB2	202696	204471	0	202696_204471
YOL067C	Chr15	RTG1	201985	202518	0	201985_202518
YOL068C	Chr15	HST1	200368	201879	0	200368_201879
YOL069W	Chr15	NUF2	198942	200297	0	198942_200297
YOL070C	Chr15	NBA1	197220	198725	0	197220_198725
YOL071W	Chr15	SDH5	196507	196995	0	196507_196995
YOL072W	Chr15	THP1	194970	196337	0	194970_196337
YOL073C	Chr15	DSC2	193832	194800	0	193832_194800
YOL075C	Chr15	YOL075C	189658	193542	0	189658_193542
YOL076W	Chr15	MDM20	187024	189414	0	187024_189414
YOL077C	Chr15	BRX1	185848	186723	0	185848_186723
YOL077W-A	Chr15	ATP19	185438	185644	0	185438_185644
YOL078W	Chr15	AVO1	181682	185212	0	181682_185212
YOL079W	Chr15	YOL079W	181057	181455	0	181057_181455
YOL080C	Chr15	REX4	180558	181427	0	180558_181427
YOL081W	Chr15	IRA2	171070	180309	0	171070_180309
YOL082W	Chr15	ATG19	168727	169974	0	168727_169974
YOL083C-A	Chr15	YOL083C-A	166461	166601	0	166461_166601
YOL083W	Chr15	ATG34	165714	166952	0	165714_166952
YOL084W	Chr15	PHM7	162356	165331	0	162356_165331
YOL085C	Chr15	YOL085C	161673	162014	0	161673_162014
YOL085W-A	Chr15	YOL085W-A	161579	161791	0	161579_161791
YOL086C	Chr15	ADH1	159548	160594	0	159548_160594
YOL086W-A	Chr15	MHF1	159173	159445	0	159173_159445
YOL087C	Chr15	DUF1	155287	158637	0	155287_158637
YOL088C	Chr15	MPD2	153912	154745	0	153912_154745
YOL089C	Chr15	HAL9	150398	153490	0	150398_153490
YOL090W	Chr15	MSH2	147382	150276	0	147382_150276
YOL091W	Chr15	SPO21	145334	147163	0	145334_147163
YOL092W	Chr15	YPQ1	144204	145130	0	144204_145130
YOL093W	Chr15	TRM10	142815	143696	0	142815_143696
YOL094C	Chr15	RFC4	141584	142555	0	141584_142555
YOL095C	Chr15	HMI1	139227	141347	0	139227_141347
YOL096C	Chr15	COQ3	138107	139045	0	138107_139045
YOL097C	Chr15	WRS1	136527	137825	0	136527_137825
YOL097W-A	Chr15	YOL097W-A	136220	136405	0	136220_136405
YOL098C	Chr15	YOL098C	132725	135838	0	132725_135838
YOL099C	Chr15	YOL099C	132017	132508	0	132017_132508
YOL100W	Chr15	PKH2	129237	132482	0	129237_132482
YOL101C	Chr15	IZH4	126982	127920	0	126982_127920
YOL102C	Chr15	TPT1	125997	126689	0	125997_126689
YOL103W	Chr15	ITR2	124001	125830	0	124001_125830
YOL103W-A	Chr15	YOL103W-A	118000	119322	0	118000_119322
YOL103W-B	Chr15	YOL103W-B	118000	123268	1	118000_119304_119306_123268
YOL104C	Chr15	NDJ1	116396	117454	0	116396_117454
YOL105C	Chr15	WSC3	114138	115808	0	114138_115808
YOL106W	Chr15	YOL106W	113226	113579	0	113226_113579
YOL107W	Chr15	YOL107W	112102	113130	0	112102_113130
YOL108C	Chr15	INO4	111431	111886	0	111431_111886
YOL109W	Chr15	ZEO1	110297	110638	0	110297_110638
YOL110W	Chr15	SHR5	109176	109889	0	109176_109889
YOL111C	Chr15	MDY2	108258	108896	0	108258_108896
YOL112W	Chr15	MSB4	106710	108188	0	106710_108188
YOL113W	Chr15	SKM1	104326	106293	0	104326_106293
YOL114C	Chr15	YOL114C	103317	103925	0	103317_103925
YOL115W	Chr15	PAP2	101475	103229	0	101475_103229
YOL116W	Chr15	MSN1	99809	100957	0	99809_100957
YOL117W	Chr15	RRI2	97551	99488	0	97551_99488
YOL118C	Chr15	YOL118C	96608	96916	0	96608_96916
YOL119C	Chr15	MCH4	94856	96361	0	94856_96361
YOL120C	Chr15	RPL18A	93395	94402	1	93395_93843_94291_94402
YOL121C	Chr15	RPS19A	92026	92850	1	92026_92440_92831_92850
YOL122C	Chr15	SMF1	89692	91419	0	89692_91419
YOL123W	Chr15	HRP1	87844	89448	0	87844_89448
YOL124C	Chr15	TRM11	85456	86757	0	85456_86757
YOL125W	Chr15	TRM13	83834	85264	0	83834_85264
YOL126C	Chr15	MDH2	81787	82920	0	81787_82920
YOL127W	Chr15	RPL25	80348	81190	1	80348_80360_80775_81190
YOL128C	Chr15	YGK3	78352	79479	0	78352_79479
YOL129W	Chr15	VPS68	77560	78114	0	77560_78114
YOL130W	Chr15	ALR1	74400	76979	0	74400_76979
YOL131W	Chr15	YOL131W	73031	73357	0	73031_73357
YOL132W	Chr15	GAS4	71300	72715	0	71300_72715
YOL133W	Chr15	HRT1	70325	70690	0	70325_70690
YOL134C	Chr15	YOL134C	70156	70545	0	70156_70545
YOL135C	Chr15	MED7	69376	70044	0	69376_70044
YOL136C	Chr15	PFK27	67561	68754	0	67561_68754
YOL137W	Chr15	BSC6	65621	67114	0	65621_67114
YOL138C	Chr15	RTC1	61325	65350	0	61325_65350
YOL139C	Chr15	CDC33	60383	61024	0	60383_61024
YOL140W	Chr15	ARG8	58759	60030	0	58759_60030
YOL141W	Chr15	PPM2	56452	58539	0	56452_58539
YOL142W	Chr15	RRP40	55558	56280	0	55558_56280
YOL143C	Chr15	RIB4	54595	55104	0	54595_55104
YOL144W	Chr15	NOP8	53098	54552	0	53098_54552
YOL145C	Chr15	CTR9	49555	52788	0	49555_52788
YOL146W	Chr15	PSF3	48864	49448	0	48864_49448
YOL147C	Chr15	PEX11	47933	48643	0	47933_48643
YOL148C	Chr15	SPT20	45760	47574	0	45760_47574
YOL149W	Chr15	DCP1	44938	45633	0	44938_45633
YOL150C	Chr15	YOL150C	44473	44784	0	44473_44784
YOL151W	Chr15	GRE2	43694	44722	0	43694_44722
YOL152W	Chr15	FRE7	40748	42610	0	40748_42610
YOL154W	Chr15	ZPS1	34658	35407	0	34658_35407
YOL155C	Chr15	HPF1	28703	31606	0	28703_31606
YOL155W-A	Chr15	YOL155W-A	27084	27218	0	27084_27218
YOL156W	Chr15	HXT11	25273	26976	0	25273_26976
YOL157C	Chr15	IMA2	22525	24294	0	22525_24294
YOL158C	Chr15	ENB1	19491	21311	0	19491_21311
YOL159C	Chr15	YOL159C	17281	17796	0	17281_17796
YOL159C-A	Chr15	YOL159C-A	15233	15505	0	15233_15505
YOL160W	Chr15	YOL160W	14313	14654	0	14313_14654
YOL161C	Chr15	PAU20	11549	11911	0	11549_11911
YOL162W	Chr15	YOL162W	10119	10766	0	10119_10766
YOL163W	Chr15	YOL163W	9597	10106	0	9597_10106
YOL164W	Chr15	BDS1	6175	8115	0	6175_8115
YOL164W-A	Chr15	YOL164W-A	4130	4312	0	4130_4312
YOL165C	Chr15	AAD15	1647	2078	0	1647_2078
YOL166C	Chr15	YOL166C	1000	1338	0	1000_1338
YOL166W-A	Chr15	YOL166W-A	585	740	0	585_740
YOR001W	Chr15	RRP6	326832	329033	0	326832_329033
YOR002W	Chr15	ALG6	329417	331051	0	329417_331051
YOR003W	Chr15	YSP3	331455	332891	0	331455_332891
YOR004W	Chr15	UTP23	333592	334356	0	333592_334356
YOR005C	Chr15	DNL4	334509	337343	0	334509_337343
YOR006C	Chr15	TSR3	337680	338621	0	337680_338621
YOR007C	Chr15	SGT2	338938	339978	0	338938_339978
YOR008C	Chr15	SLG1	341278	342414	0	341278_342414
YOR008C-A	Chr15	YOR008C-A	342857	343081	0	342857_343081
YOR008W-B	Chr15	YOR008W-B	343929	344030	0	343929_344030
YOR009W	Chr15	TIR4	344335	345798	0	344335_345798
YOR010C	Chr15	TIR2	346195	346950	0	346195_346950
YOR011W	Chr15	AUS1	349679	353863	0	349679_353863
YOR011W-A	Chr15	YOR011W-A	355652	355858	0	355652_355858
YOR012W	Chr15	YOR012W	356543	356956	0	356543_356956
YOR013W	Chr15	IRC11	356751	357221	0	356751_357221
YOR014W	Chr15	RTS1	357674	359947	0	357674_359947
YOR015W	Chr15	YOR015W	359993	360352	0	359993_360352
YOR016C	Chr15	ERP4	360461	361084	0	360461_361084
YOR017W	Chr15	PET127	361412	363814	0	361412_363814
YOR018W	Chr15	ROD1	364369	366882	0	364369_366882
YOR019W	Chr15	YOR019W	368127	370319	0	368127_370319
YOR020C	Chr15	HSP10	370524	370844	0	370524_370844
YOR020W-A	Chr15	YOR020W-A	371685	371957	0	371685_371957
YOR021C	Chr15	SFM1	372798	373439	0	372798_373439
YOR022C	Chr15	YOR022C	373710	375857	0	373710_375857
YOR023C	Chr15	AHC1	376012	377712	0	376012_377712
YOR024W	Chr15	YOR024W	377847	378170	0	377847_378170
YOR025W	Chr15	HST3	378219	379562	0	378219_379562
YOR026W	Chr15	BUB3	379781	380806	0	379781_380806
YOR027W	Chr15	STI1	381053	382822	0	381053_382822
YOR028C	Chr15	CIN5	383533	384420	0	383533_384420
YOR029W	Chr15	YOR029W	384600	384935	0	384600_384935
YOR030W	Chr15	DFG16	386825	388684	0	386825_388684
YOR031W	Chr15	CRS5	389213	389422	0	389213_389422
YOR032C	Chr15	HMS1	389771	391075	0	389771_391075
YOR032W-A	Chr15	YOR032W-A	392176	392376	0	392176_392376
YOR033C	Chr15	EXO1	392416	394524	0	392416_394524
YOR034C	Chr15	AKR2	394837	397086	0	394837_397086
YOR034C-A	Chr15	YOR034C-A	397426	397668	0	397426_397668
YOR035C	Chr15	SHE4	397735	400104	0	397735_400104
YOR036W	Chr15	PEP12	400348	401214	0	400348_401214
YOR037W	Chr15	CYC2	401555	402655	0	401555_402655
YOR038C	Chr15	HIR2	402761	405388	0	402761_405388
YOR039W	Chr15	CKB2	405768	406544	0	405768_406544
YOR040W	Chr15	GLO4	407064	407921	0	407064_407921
YOR041C	Chr15	YOR041C	408358	408789	0	408358_408789
YOR042W	Chr15	CUE5	408425	409660	0	408425_409660
YOR043W	Chr15	WHI2	410870	412330	0	410870_412330
YOR044W	Chr15	IRC23	413007	413480	0	413007_413480
YOR045W	Chr15	TOM6	413852	414037	0	413852_414037
YOR046C	Chr15	DBP5	414459	415907	0	414459_415907
YOR047C	Chr15	STD1	416347	417681	0	416347_417681
YOR048C	Chr15	RAT1	418630	421650	0	418630_421650
YOR049C	Chr15	RSB1	422668	423732	0	422668_423732
YOR050C	Chr15	YOR050C	424270	424617	0	424270_424617
YOR051C	Chr15	ETT1	424846	426084	0	424846_426084
YOR052C	Chr15	TMC1	426772	427224	0	426772_427224
YOR053W	Chr15	YOR053W	427817	428158	0	427817_428158
YOR054C	Chr15	VHS3	427833	429857	0	427833_429857
YOR055W	Chr15	YOR055W	429478	429912	0	429478_429912
YOR056C	Chr15	NOB1	430247	431626	0	430247_431626
YOR057W	Chr15	SGT1	432186	433373	0	432186_433373
YOR058C	Chr15	ASE1	433688	436345	0	433688_436345
YOR059C	Chr15	LPL1	438906	440258	0	438906_440258
YOR060C	Chr15	SLD7	440390	441163	0	440390_441163
YOR061W	Chr15	CKA2	441534	442553	0	441534_442553
YOR062C	Chr15	YOR062C	442725	443531	0	442725_443531
YOR063W	Chr15	RPL3	444686	445849	0	444686_445849
YOR064C	Chr15	YNG1	446079	446738	0	446079_446738
YOR065W	Chr15	CYT1	447439	448368	0	447439_448368
YOR066W	Chr15	MSA1	449436	451325	0	449436_451325
YOR067C	Chr15	ALG8	451729	453462	0	451729_453462
YOR068C	Chr15	VAM10	453869	454213	0	453869_454213
YOR069W	Chr15	VPS5	453768	455795	0	453768_455795
YOR070C	Chr15	GYP1	455907	457820	0	455907_457820
YOR071C	Chr15	NRT1	459480	461276	0	459480_461276
YOR072W	Chr15	YOR072W	461502	461816	0	461502_461816
YOR072W-A	Chr15	YOR072W-A	461791	462039	0	461791_462039
YOR072W-B	Chr15	YOR072W-B	464469	464630	0	464469_464630
YOR073W	Chr15	SGO1	464771	466543	0	464771_466543
YOR073W-A	Chr15	YOR073W-A	467390	467623	0	467390_467623
YOR074C	Chr15	CDC21	466675	467589	0	466675_467589
YOR075W	Chr15	UFE1	468212	469252	0	468212_469252
YOR076C	Chr15	SKI7	469377	471620	0	469377_471620
YOR077W	Chr15	RTS2	471899	472597	0	471899_472597
YOR078W	Chr15	BUD21	472725	473369	0	472725_473369
YOR079C	Chr15	ATX2	473475	474416	0	473475_474416
YOR080W	Chr15	DIA2	474594	476792	0	474594_476792
YOR081C	Chr15	TGL5	476939	479188	0	476939_479188
YOR082C	Chr15	YOR082C	479296	479637	0	479296_479637
YOR083W	Chr15	WHI5	479533	480420	0	479533_480420
YOR084W	Chr15	LPX1	480587	481750	0	480587_481750
YOR085W	Chr15	OST3	482033	483085	0	482033_483085
YOR086C	Chr15	TCB1	483219	486779	0	483219_486779
YOR087W	Chr15	YVC1	487707	489734	0	487707_489734
YOR089C	Chr15	VPS21	490196	490828	0	490196_490828
YOR090C	Chr15	PTC5	491123	492841	0	491123_492841
YOR091W	Chr15	TMA46	493433	494470	0	493433_494470
YOR092W	Chr15	ECM3	495127	496968	0	495127_496968
YOR093C	Chr15	YOR093C	497506	502452	0	497506_502452
YOR094W	Chr15	ARF3	502795	503346	0	502795_503346
YOR095C	Chr15	RKI1	503552	504328	0	503552_504328
YOR096W	Chr15	RPS7A	505794	506767	1	505794_505937_506339_506767
YOR097C	Chr15	YOR097C	506978	507505	0	506978_507505
YOR098C	Chr15	NUP1	507948	511178	0	507948_511178
YOR099W	Chr15	KTR1	511825	513006	0	511825_513006
YOR100C	Chr15	CRC1	513295	514278	0	513295_514278
YOR101W	Chr15	RAS1	515244	516173	0	515244_516173
YOR102W	Chr15	YOR102W	516423	516773	0	516423_516773
YOR103C	Chr15	OST2	516449	516841	0	516449_516841
YOR104W	Chr15	PIN2	517642	518490	0	517642_518490
YOR105W	Chr15	YOR105W	518195	518521	0	518195_518521
YOR106W	Chr15	VAM3	519121	519972	0	519121_519972
YOR107W	Chr15	RGS2	521353	522282	0	521353_522282
YOR108C-A	Chr15	YOR108C-A	524605	524814	0	524605_524814
YOR108W	Chr15	LEU9	523027	524841	0	523027_524841
YOR109W	Chr15	INP53	525278	528601	0	525278_528601
YOR110W	Chr15	TFC7	528941	530248	0	528941_530248
YOR111W	Chr15	YOR111W	530429	531127	0	530429_531127
YOR112W	Chr15	CEX1	531508	533793	0	531508_533793
YOR113W	Chr15	AZF1	534075	536819	0	534075_536819
YOR114W	Chr15	YOR114W	537570	538454	0	537570_538454
